"model","scenario","year","value","units","ensemble","variable"
"CanESM5","ssp370",2031,1.43364829338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2032,2.13626129338852,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2033,1.69414129338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2034,1.71065429338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2035,2.01323329338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2036,0.962490293388398,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2037,2.35454229338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2038,1.95773529338851,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2039,1.78869879338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2040,1.95353029338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2041,1.70603729338852,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2042,1.28700529338835,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2043,1.23758029338839,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2044,2.54627929338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2045,2.15108329338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2046,1.7386312933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2047,2.34169529338837,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2048,2.02067029338849,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2049,1.24537629338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2050,2.81579129338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2051,2.34699029338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2052,2.1072402933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2053,1.70773229338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2054,2.23922729338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2055,2.5488892933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2056,1.99779329338849,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2057,2.30735829338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2058,1.80061729338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2059,2.53229629338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2060,2.27164929338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2061,2.07340529338849,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2062,1.80392129338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2063,2.51901129338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2064,2.52936129338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2065,1.93421629338833,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2066,2.6789952933885,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2067,2.24678529338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2068,1.82944729338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2069,2.4885962933885,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2070,2.24533829338849,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2071,2.59286629338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2072,1.87492929338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2073,2.98110029338852,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2074,2.74435779338839,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2075,2.83772429338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2076,2.55856829338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2077,2.55098579338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2078,2.41431029338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2079,2.17338229338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2080,2.72602979338834,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2081,3.25510229338851,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2082,2.9522002933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2083,2.49178129338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2084,3.26901429338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2085,2.0649772933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2086,2.65030129338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2087,3.59252229338839,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2088,2.35930829338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2089,2.90001529338851,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2090,2.01680929338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2091,3.39126829338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2092,2.24274529338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2093,3.05194529338836,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2094,3.32351429338837,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2095,2.74212329338835,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2096,3.07125229338851,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2097,3.21680929338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2098,3.28475829338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2099,2.75695729338836,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp370",2100,3.78832629338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2015,1.44838129338837,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2016,0.971534293388378,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2017,1.04739929338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2018,1.31702029338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2019,1.39352129338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2020,1.51188029338832,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2021,0.855391293388408,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2022,1.40444129338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2023,1.92349629338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2024,1.68232729338851,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2025,2.02084729338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2026,1.66571929338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2027,1.83063329338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2028,1.51519829338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2029,1.82425929338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2030,2.05606729338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2031,1.77175629338835,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2032,1.41263429338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2033,1.62612229338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2034,1.58381629338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2035,2.11270729338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2036,1.59699179338837,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2037,1.81019029338849,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2038,1.74988429338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2039,1.75770029338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2040,2.29367029338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2041,1.5608992933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2042,1.51648129338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2043,2.00297829338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2044,2.39298879338837,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2045,2.39350029338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2046,1.7246382933885,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2047,2.86170229338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2048,2.58254329338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2049,2.51201129338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2050,2.45715529338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2051,1.72475129338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2052,2.14049229338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2053,2.60282029338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2054,2.71318329338839,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2055,2.06051029338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2056,2.30132329338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2057,2.99730629338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2058,2.9691392933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2059,2.44714729338837,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2060,2.93528079338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2061,2.54824029338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2062,2.23157229338837,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2063,2.8209082933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2064,3.17771429338836,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2065,3.33620529338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2066,3.10326529338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2067,3.06800129338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2068,2.2418322933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2069,3.73326429338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2070,3.15979229338839,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2071,3.44137529338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2072,2.59966629338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2073,3.03346429338849,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2074,3.13144529338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2075,3.24428729338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2076,2.5392537933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2077,3.14718329338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2078,3.35547129338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2079,3.53004429338832,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2080,3.23558429338843,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2081,2.87490729338839,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2082,4.04115929338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2083,3.33177329338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2084,3.31051979338838,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2085,3.17760329338833,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2086,3.66820029338841,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2087,3.26512579338847,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2088,3.80158529338844,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2089,4.02284429338839,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2090,3.33253329338845,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2091,3.4866602933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2092,4.1852822933884,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2093,3.86646629338852,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2094,3.45260529338846,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2095,3.8739252933885,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2096,3.66509529338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2097,3.39670229338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2098,3.76695629338849,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2099,3.91423829338842,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp585",2100,3.02598729338848,"W m-2","r23i1p1f1","heatflux"
"CanESM5","ssp119",2015,1.11342679338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2016,1.39606229338834,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2017,1.88480729338839,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2018,1.84596029338845,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2019,0.480783293388538,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2020,0.974204293388398,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2021,1.82744529338844,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2022,1.52444829338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2023,0.795834293388478,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2024,2.34436129338842,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2025,1.68036829338839,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2026,1.07309029338842,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2027,1.60084329338838,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2028,1.72998529338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2029,1.79317029338846,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2030,1.74432029338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2031,1.41243529338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2032,0.995510293388368,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2033,1.07685229338834,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2034,1.24642229338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2035,1.16509129338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2036,1.46229729338838,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2037,1.27283729338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2038,1.22772029338846,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2039,1.25200929338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2040,0.762185293388468,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2041,0.699848293388398,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2042,1.40403829338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2043,1.24001529338846,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2044,0.783871293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2045,1.1538752933884,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2046,1.41432829338844,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2047,0.987420293388378,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2048,0.822819293388408,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2049,0.475983293388508,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2050,1.09505029338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2051,1.00682429338845,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2052,0.796926293388448,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2053,0.124976293388398,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2054,1.04014329338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2055,1.45170629338839,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2056,0.750848293388468,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2057,0.751685293388418,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2058,0.663775293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2059,0.891309293388518,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2060,0.678462293388378,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2061,0.272606293388418,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2062,0.757390293388478,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2063,0.654427293388448,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2064,0.407499293388428,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2065,0.434191293388428,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2066,0.622745293388438,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2067,0.866728293388418,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2068,0.446803293388428,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2069,0.651311293388358,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2070,1.05637629338846,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2071,0.217176293388478,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2072,0.702356293388438,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2073,-0.123162706611562,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2074,0.127976293388518,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2075,0.378993293388448,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2076,0.534689293388438,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2077,-0.200805706611622,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2078,0.779013293388498,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2079,1.01526529338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2080,0.723949293388458,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2081,-0.230217706611522,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2082,0.676930293388438,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2083,0.324907293388418,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2084,0.366963293388398,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2085,0.247959293388458,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2086,0.341491293388488,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2087,0.168285293388448,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2088,0.932345293388428,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2089,0.0962782933883979,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2090,0.287462293388458,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2091,0.285847293388468,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2092,-0.0502422066115522,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2093,0.981440293388378,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2094,-0.189806706611552,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2095,0.389933293388408,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2096,0.438092293388418,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2097,0.327347293388368,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2098,0.397073293388518,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2099,-0.069333706611602,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp119",2100,0.0845162933883881,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2015,0.885550293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2016,1.41615729338848,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2017,1.79231329338836,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2018,1.05251629338844,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2019,1.53710029338842,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2020,1.53136329338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2021,1.52754329338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2022,0.786622293388508,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2023,1.4780832933884,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2024,1.59948829338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2025,1.19020629338844,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2026,1.18324479338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2027,1.71030429338836,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2028,1.18123029338848,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2029,1.02155429338851,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2030,1.07721629338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2031,0.894452293388458,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2032,1.32954529338848,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2033,1.97423879338838,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2034,1.4520552933884,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2035,1.21008729338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2036,0.994189293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2037,1.45048229338838,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2038,1.42794429338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2039,1.08701229338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2040,1.14461029338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2041,1.37476929338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2042,1.71249329338838,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2043,1.79059679338845,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2044,0.272379293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2045,1.45501829338845,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2046,1.87817029338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2047,1.21506429338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2048,1.59285279338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2049,1.15702729338845,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2050,1.48244529338838,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2051,0.997930293388408,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2052,1.32949929338837,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2053,0.977124293388428,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2054,1.26421929338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2055,0.705092293388408,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2056,0.657694293388378,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2057,1.38288629338838,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2058,1.35527429338854,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2059,1.20276629338844,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2060,0.962036293388498,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2061,1.21073629338837,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2062,0.806527293388458,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2063,0.569410293388418,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2064,1.23439729338847,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2065,0.944076293388418,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2066,1.07663129338849,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2067,1.23469129338831,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2068,1.13214529338839,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2069,0.922694293388408,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2070,0.803857293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2071,0.895002293388428,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2072,0.982120293388458,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2073,0.371447293388438,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2074,1.05863629338841,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2075,0.930998293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2076,0.235889293388428,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2077,0.807876293388448,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2078,0.543753293388348,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2079,1.16391429338836,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2080,0.436877293388488,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2081,1.00576379338843,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2082,0.704147293388398,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2083,1.0552102933884,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2084,0.873720293388348,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2085,0.673354293388388,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2086,0.809361293388348,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2087,0.810296293388408,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2088,0.652270293388408,"W m-2","r24i1p1f1","heatflux"
"CanESM5","ssp126",2089,0.696864293388388,"W m-2","r24i1p1f1","heatflux"
